model,fpr,tpr
logistic_regression,0.6512465636553227,0.8176211453744493
logistic_regression,0.6540904351123329,0.8202643171806168
logistic_regression,0.6580718551521472,0.8211453744493392
logistic_regression,0.6613897051853256,0.8229074889867841
logistic_regression,0.6634752109204664,0.8237885462555066
logistic_regression,0.6642335766423357,0.8255506607929516
logistic_regression,0.6670774480993459,0.826431718061674
logistic_regression,0.6672670395298133,0.8273127753303965
logistic_regression,0.669352545264954,0.8290748898678414
logistic_regression,0.6727651910133662,0.8299559471365638
logistic_regression,0.6796852782254242,0.8317180616740089
logistic_regression,0.6803488482320599,0.8325991189427313
logistic_regression,0.6815811925300976,0.8343612334801762
logistic_regression,0.6847094511328088,0.8352422907488987
logistic_regression,0.6853730211394445,0.8370044052863436
logistic_regression,0.6866053654374822,0.8378854625550661
logistic_regression,0.6873637311593516,0.8387665198237886
logistic_regression,0.6896388283249597,0.8405286343612335
logistic_regression,0.6952317755237464,0.8414096916299559
logistic_regression,0.6954213669542136,0.8431718061674008
logistic_regression,0.6976964641198218,0.8440528634361234
logistic_regression,0.6983600341264575,0.8458149779735683
logistic_regression,0.7018674755901033,0.8466960352422908
logistic_regression,0.7025310455967391,0.8484581497797357
logistic_regression,0.7036685941795431,0.8493392070484581
logistic_regression,0.7058488956299175,0.8502202643171806
logistic_regression,0.708313584225993,0.8519823788546256
logistic_regression,0.7092615413783298,0.852863436123348
logistic_regression,0.7111574556830031,0.8546255506607929
logistic_regression,0.7134325528486113,0.8555066079295154
logistic_regression,0.7173191771731918,0.8572687224669604
logistic_regression,0.7180775428950611,0.8590308370044053
logistic_regression,0.7190255000473978,0.8607929515418502
logistic_regression,0.7194046829083326,0.8616740088105727
logistic_regression,0.7226277372262774,0.8625550660792951
logistic_regression,0.723006920087212,0.8643171806167401
logistic_regression,0.7240496729547824,0.8651982378854626
logistic_regression,0.7248080386766518,0.8669603524229075
logistic_regression,0.7282206844250639,0.8678414096916299
logistic_regression,0.7290738458621671,0.8704845814977974
logistic_regression,0.7358043416437577,0.8713656387665198
logistic_regression,0.736278320219926,0.8731277533039647
logistic_regression,0.7403545359749739,0.8740088105726872
logistic_regression,0.7449995260214238,0.8748898678414097
logistic_regression,0.7458526874585268,0.8766519823788547
logistic_regression,0.7517300218030145,0.8784140969162996
logistic_regression,0.7518248175182481,0.8801762114537445
logistic_regression,0.7540999146838563,0.8810572687224669
logistic_regression,0.7542895061143237,0.8828193832599119
logistic_regression,0.7572281732865674,0.8837004405286344
logistic_regression,0.7577969475779694,0.8854625550660793
logistic_regression,0.7585553132998388,0.8863436123348017
logistic_regression,0.7612095933263816,0.8872246696035242
logistic_regression,0.7614939804720826,0.8889867841409692
logistic_regression,0.7668025405251683,0.8898678414096917
logistic_regression,0.769741207697412,0.8916299559471366
logistic_regression,0.7728694663001232,0.892511013215859
logistic_regression,0.7736278320219926,0.8951541850220265
logistic_regression,0.774101810598161,0.8960352422907489
logistic_regression,0.7754289506114324,0.8977973568281938
logistic_regression,0.7764717034790027,0.8986784140969163
logistic_regression,0.7795999620817139,0.8995594713656387
logistic_regression,0.7801687363731159,0.9013215859030838
logistic_regression,0.7820646506777894,0.9022026431718062
logistic_regression,0.7828230163996588,0.9039647577092511
logistic_regression,0.7867096407242392,0.9048458149779736
logistic_regression,0.7941985022276993,0.9066079295154185
logistic_regression,0.7988434922741492,0.9074889867841409
logistic_regression,0.7995070622807849,0.9092511013215859
logistic_regression,0.8022561380225613,0.9101321585903084
logistic_regression,0.8035832780358327,0.9110132158590308
logistic_regression,0.8039624608967675,0.9127753303964757
logistic_regression,0.8051948051948052,0.9136563876651982
logistic_regression,0.8067115366385439,0.9154185022026432
logistic_regression,0.808133472367049,0.9162995594713657
logistic_regression,0.808702246658451,0.9180616740088106
logistic_regression,0.8102189781021898,0.918942731277533
logistic_regression,0.8132524409896673,0.920704845814978
logistic_regression,0.8143899895724713,0.9215859030837005
logistic_regression,0.8172338610294815,0.9224669603524229
logistic_regression,0.8180870224665845,0.9242290748898678
logistic_regression,0.8196037539103233,0.9251101321585903
logistic_regression,0.8204569153474263,0.9268722466960353
logistic_regression,0.8229216039435018,0.9277533039647577
logistic_regression,0.8243435396720068,0.9295154185022027
logistic_regression,0.8260498625462129,0.9303964757709251
logistic_regression,0.8286093468575221,0.9312775330396476
logistic_regression,0.8297468954403261,0.9330396475770925
logistic_regression,0.8326855626125699,0.933920704845815
logistic_regression,0.834676272632477,0.9356828193832599
logistic_regression,0.8386576926722912,0.9365638766519824
logistic_regression,0.8390368755332259,0.9383259911894273
logistic_regression,0.8420703384207033,0.9392070484581497
logistic_regression,0.8438714570101431,0.9409691629955947
logistic_regression,0.8510759313679022,0.9418502202643172
logistic_regression,0.8516447056593042,0.9427312775330396
logistic_regression,0.8528770499573419,0.9444933920704845
logistic_regression,0.8576168357190255,0.945374449339207
logistic_regression,0.8625462129111764,0.947136563876652
logistic_regression,0.8666224286662243,0.9480176211453745
logistic_regression,0.8669068158119253,0.9497797356828194
logistic_regression,0.873068537302114,0.9506607929515418
logistic_regression,0.873921698739217,0.9524229074889868
logistic_regression,0.8759124087591241,0.9533039647577093
logistic_regression,0.8770499573419281,0.9541850220264317
logistic_regression,0.8777135273485639,0.9559471365638766
logistic_regression,0.8827377002559484,0.9568281938325991
logistic_regression,0.8829272916864158,0.958590308370044
logistic_regression,0.8861503460043606,0.9594713656387666
logistic_regression,0.8891838088918381,0.9612334801762115
logistic_regression,0.8932600246468859,0.9621145374449339
logistic_regression,0.8950611432363257,0.9638766519823788
logistic_regression,0.8980946061238032,0.9647577092511013
logistic_regression,0.8986633804152052,0.9656387665198238
logistic_regression,0.8998009289980093,0.9674008810572687
logistic_regression,0.9025500047397857,0.9682819383259912
logistic_regression,0.9046355104749265,0.9700440528634361
logistic_regression,0.9089961133756754,0.9718061674008811
logistic_regression,0.914304673428761,0.973568281938326
logistic_regression,0.9152526305810977,0.9744493392070485
logistic_regression,0.9164849748791355,0.9762114537444934
logistic_regression,0.9226466963693241,0.9770925110132158
logistic_regression,0.9243530192435302,0.9779735682819384
logistic_regression,0.9251113849653996,0.9797356828193833
logistic_regression,0.9307043321641861,0.9806167400881057
logistic_regression,0.9323158593231586,0.9823788546255506
logistic_regression,0.9352545264954024,0.9832599118942731
logistic_regression,0.9363920750782064,0.9850220264317181
logistic_regression,0.9375296236610106,0.9859030837004406
logistic_regression,0.9419850222769931,0.9876651982378855
logistic_regression,0.9476727651910134,0.9885462555066079
logistic_regression,0.9496634752109204,0.9894273127753304
logistic_regression,0.9519385723765286,0.9911894273127754
logistic_regression,0.9573419281448479,0.9920704845814978
logistic_regression,0.9636932410655038,0.9938325991189427
logistic_regression,0.9672006825291497,0.9947136563876652
logistic_regression,0.9690018011185895,0.9964757709251101
logistic_regression,0.9744999526021424,0.9973568281938326
logistic_regression,0.9848326855626126,0.9991189427312775
logistic_regression,1.0,1.0
random_forest,0.0,0.0
random_forest,0.0,0.001762114537444934
random_forest,9.479571523367143e-05,0.010572687224669603
random_forest,0.00018959143046734286,0.012334801762114538
random_forest,0.00037918286093468573,0.016740088105726872
random_forest,0.0004739785761683572,0.02378854625550661
random_forest,0.0005687742914020287,0.027312775330396475
random_forest,0.000853161437103043,0.028193832599118944
random_forest,0.0010427528675703858,0.030837004405286344
random_forest,0.0011375485828040573,0.03259911894273128
random_forest,0.0014219357285050716,0.033480176211453744
random_forest,0.001516731443738743,0.039647577092511016
random_forest,0.0016115271589724144,0.04052863436123348
random_forest,0.0018011185894397574,0.04140969162995595
random_forest,0.0018959143046734287,0.04317180616740088
random_forest,0.0019907100199071004,0.044933920704845816
random_forest,0.002369892880841786,0.04581497797356828
random_forest,0.0026542800265428003,0.04933920704845815
random_forest,0.003223054317944829,0.05110132158590308
random_forest,0.003697032894113186,0.05286343612334802
random_forest,0.003981420039814201,0.053744493392070485
random_forest,0.004076215755047872,0.055506607929515416
random_forest,0.004360602900748886,0.05638766519823789
random_forest,0.004550194331216229,0.05726872246696035
random_forest,0.004739785761683572,0.06079295154185022
random_forest,0.004834581476917244,0.06167400881057269
random_forest,0.005403355768319272,0.06343612334801763
random_forest,0.005877334344487629,0.06519823788546256
random_forest,0.006351312920655986,0.06607929515418502
random_forest,0.006730495781590672,0.06784140969162995
random_forest,0.006825291496824344,0.07048458149779736
random_forest,0.006920087212058015,0.0722466960352423
random_forest,0.008057635794862072,0.07312775330396476
random_forest,0.008152431510095743,0.07488986784140969
random_forest,0.008247227225329416,0.07577092511013216
random_forest,0.008721205801497772,0.07753303964757709
random_forest,0.008816001516731444,0.07929515418502203
random_forest,0.008910797231965115,0.08105726872246696
random_forest,0.009669162953834487,0.08105726872246696
random_forest,0.010143141530002843,0.08193832599118943
random_forest,0.010332732960470187,0.08370044052863436
random_forest,0.010617120106171201,0.08458149779735682
random_forest,0.010711915821404872,0.0881057268722467
random_forest,0.010806711536638544,0.08986784140969163
random_forest,0.011375485828040573,0.0907488986784141
random_forest,0.011470281543274244,0.09162995594713656
random_forest,0.011754668688975258,0.0933920704845815
random_forest,0.012133851549909943,0.09515418502202644
random_forest,0.012323442980377287,0.09691629955947137
random_forest,0.012797421556545644,0.09955947136563877
random_forest,0.013366195847947673,0.10044052863436123
random_forest,0.013650582993648687,0.10220264317180616
random_forest,0.014029765854583372,0.10396475770925111
random_forest,0.014124561569817045,0.10484581497797357
random_forest,0.01450374443075173,0.1066079295154185
random_forest,0.014788131576452744,0.10748898678414097
random_forest,0.01516731443738743,0.10837004405286343
random_forest,0.015262110152621102,0.11013215859030837
random_forest,0.016020475874490472,0.11189427312775331
random_forest,0.01763200303346289,0.11277533039647578
random_forest,0.018769551616266946,0.1145374449339207
random_forest,0.018864347331500615,0.11629955947136564
random_forest,0.01905393876196796,0.11806167400881057
random_forest,0.020286283060005687,0.11894273127753303
random_forest,0.020665465920940373,0.12070484581497798
random_forest,0.021234240212342402,0.12246696035242291
random_forest,0.02313015451701583,0.12334801762114538
random_forest,0.024836477391221915,0.12422907488986784
random_forest,0.025310455967390275,0.12511013215859032
random_forest,0.025405251682623944,0.12687224669603525
random_forest,0.02768034884823206,0.12863436123348018
random_forest,0.02777514456346573,0.13215859030837004
random_forest,0.028059531709166745,0.13215859030837004
random_forest,0.028912693146269788,0.13303964757709252
random_forest,0.02900748886150346,0.13480176211453745
random_forest,0.029386671722438147,0.13656387665198239
random_forest,0.030524220305242204,0.13744493392070484
random_forest,0.031187790311877902,0.13920704845814977
random_forest,0.031377381742345244,0.14185022026431718
random_forest,0.031472177457578916,0.1444933920704846
random_forest,0.03156697317281259,0.14537444933920704
random_forest,0.0325149303251493,0.14625550660792952
random_forest,0.03336809176225235,0.14977973568281938
random_forest,0.03355768319271969,0.15066079295154186
random_forest,0.034790027490757415,0.1515418502202643
random_forest,0.036022371788795145,0.15330396475770924
random_forest,0.0364963503649635,0.15418502202643172
random_forest,0.03753910323253389,0.15594713656387665
random_forest,0.03801308180870225,0.1568281938325991
random_forest,0.03829746895440326,0.15770925110132158
random_forest,0.039340221821973644,0.15859030837004406
random_forest,0.03952981325244099,0.15947136563876652
random_forest,0.040003791828609345,0.16123348017621145
random_forest,0.040382974689544035,0.16211453744493393
random_forest,0.04076215755047872,0.16387665198237886
random_forest,0.04085695326571239,0.16651982378854627
random_forest,0.04133093184188075,0.16740088105726872
random_forest,0.0418049104180491,0.1682819383259912
random_forest,0.04218409327898379,0.17004405286343613
random_forest,0.04332164186178785,0.17180616740088106
random_forest,0.043985211868423545,0.1726872246696035
random_forest,0.04445919044459191,0.17444933920704847
random_forest,0.0451227604512276,0.1762114537444934
random_forest,0.04540714759692862,0.17797356828193833
random_forest,0.04607071760356432,0.17885462555066078
random_forest,0.046449900464499004,0.17973568281938326
random_forest,0.04673428761020002,0.18237885462555067
random_forest,0.04720826618636838,0.18325991189427313
random_forest,0.047682244762536734,0.1841409691629956
random_forest,0.04815622333870509,0.18590308370044054
random_forest,0.04938856763674282,0.18766519823788547
random_forest,0.049578159067210165,0.1894273127753304
random_forest,0.04995734192814485,0.19118942731277533
random_forest,0.051094890510948905,0.1920704845814978
random_forest,0.05156886908711726,0.19295154185022026
random_forest,0.05194805194805195,0.1973568281938326
random_forest,0.052611621954687646,0.19823788546255505
random_forest,0.05412835339842639,0.19911894273127753
random_forest,0.05678263342496919,0.19911894273127753
random_forest,0.057540999146838565,0.2
random_forest,0.05763579486207224,0.2026431718061674
random_forest,0.05810977343824059,0.2026431718061674
random_forest,0.05829936486870793,0.20440528634361232
random_forest,0.059057730590577305,0.20704845814977973
random_forest,0.05934211773627832,0.20792951541850221
random_forest,0.059721300597213006,0.20969162995594715
random_forest,0.060574462034316046,0.21233480176211453
random_forest,0.06066925774954972,0.21409691629955946
random_forest,0.06104844061048441,0.21497797356828194
random_forest,0.06190160204758745,0.21762114537444935
random_forest,0.06209119347805479,0.2185022026431718
random_forest,0.06294435491515783,0.21938325991189428
random_forest,0.06332353777609252,0.2211453744493392
random_forest,0.06389231206749454,0.2211453744493392
random_forest,0.06521945208076595,0.22290748898678414
random_forest,0.06531424779599962,0.22378854625550662
random_forest,0.06616740923310266,0.22466960352422907
random_forest,0.06635700066357,0.226431718061674
random_forest,0.0667361835245047,0.22731277533039648
random_forest,0.0676841406768414,0.22819383259911893
random_forest,0.06901128069011281,0.23083700440528634
random_forest,0.0696748506967485,0.23171806167400882
random_forest,0.06986444212721585,0.23348017621145375
random_forest,0.07109678642525358,0.23348017621145375
random_forest,0.07147596928618827,0.23524229074889869
random_forest,0.07223433500805763,0.23700440528634362
random_forest,0.07318229216039435,0.23876651982378855
random_forest,0.07384586216703005,0.24052863436123348
random_forest,0.07536259361076879,0.2422907488986784
random_forest,0.0760261636174045,0.2431718061674009
random_forest,0.07612095933263817,0.24493392070484582
random_forest,0.07678452933927386,0.24581497797356827
random_forest,0.07754289506114323,0.24669603524229075
random_forest,0.0776376907763769,0.24933920704845816
random_forest,0.07887003507441463,0.2511013215859031
random_forest,0.08000758365721869,0.2511013215859031
random_forest,0.08086074509432174,0.252863436123348
random_forest,0.08133472367049009,0.25462555066079295
random_forest,0.08285145511422884,0.2555066079295154
random_forest,0.08342022940563086,0.25726872246696036
random_forest,0.08370461655133188,0.2581497797356828
random_forest,0.08541093942553797,0.2581497797356828
random_forest,0.08616930514740734,0.2607929515418502
random_forest,0.08635889657787468,0.26343612334801764
random_forest,0.0869276708692767,0.26519823788546254
random_forest,0.08806521945208076,0.2687224669603524
random_forest,0.08853919802824912,0.2696035242290749
random_forest,0.09100388662432458,0.27048458149779736
random_forest,0.09109868233955826,0.27224669603524226
random_forest,0.09176225234619395,0.2748898678414097
random_forest,0.09337377950516637,0.2757709251101322
random_forest,0.09375296236610105,0.27665198237885463
random_forest,0.09422694094226941,0.27841409691629954
random_forest,0.09517489809460612,0.28105726872246695
random_forest,0.09574367238600816,0.28193832599118945
random_forest,0.09593326381647549,0.2845814977973568
random_forest,0.09735519954498056,0.2854625550660793
random_forest,0.09868233955825197,0.2854625550660793
random_forest,0.09963029671058868,0.28810572687224667
random_forest,0.09972509242582235,0.2889867841409692
random_forest,0.10048345814769172,0.29251101321585904
random_forest,0.10114702815432743,0.2933920704845815
random_forest,0.10152621101526212,0.29427312775330394
random_forest,0.10190539387619679,0.2960352422907489
random_forest,0.1028533510285335,0.29779735682819386
random_forest,0.10351692103516921,0.3013215859030837
random_forest,0.10598160963124467,0.3030837004405286
random_forest,0.10863588965778746,0.3030837004405286
random_forest,0.10892027680348848,0.3039647577092511
random_forest,0.10958384681012419,0.30572687224669604
random_forest,0.10996302967105887,0.3066079295154185
random_forest,0.11091098682339558,0.307488986784141
random_forest,0.11176414826049863,0.31013215859030835
random_forest,0.11195373969096596,0.31101321585903086
random_forest,0.11347047113470471,0.3118942731277533
random_forest,0.11403924542610674,0.3136563876651982
random_forest,0.11422883685657409,0.3145374449339207
random_forest,0.11441842828704142,0.3162995594713656
random_forest,0.11735709545928524,0.31718061674008813
random_forest,0.11745189117451892,0.3180616740088106
random_forest,0.11811546118115461,0.320704845814978
random_forest,0.119158214048725,0.32158590308370044
random_forest,0.11934780547919234,0.3233480176211454
random_forest,0.12039055834676272,0.32422907488986785
random_forest,0.12076974120769741,0.3251101321585903
random_forest,0.12095933263816476,0.32687224669603526
random_forest,0.12162290264480045,0.3295154185022026
random_forest,0.12171769836003413,0.3303964757709251
random_forest,0.12190728979050147,0.33215859030837
random_forest,0.1224760640819035,0.33303964757709253
random_forest,0.12285524694283818,0.333920704845815
random_forest,0.12304483837330553,0.3365638766519824
random_forest,0.12370840837994122,0.33744493392070485
random_forest,0.12418238695610959,0.3383259911894273
random_forest,0.12475116124751161,0.34185022026431716
random_forest,0.12541473125414732,0.34273127753303967
random_forest,0.12816380699592378,0.3436123348017621
random_forest,0.12863778557209213,0.34625550660792953
random_forest,0.1291117641482605,0.347136563876652
random_forest,0.13261920561190635,0.34801762114537443
random_forest,0.13290359275760735,0.3497797356828194
random_forest,0.13328277561854204,0.35066079295154184
random_forest,0.13451511991657977,0.3515418502202643
random_forest,0.13460991563181343,0.3524229074889868
random_forest,0.13527348563844915,0.35506607929515416
random_forest,0.1377381742345246,0.35594713656387666
random_forest,0.13783296994975827,0.3568281938325991
random_forest,0.13802256138022562,0.3585903083700441
random_forest,0.1386861313868613,0.3594713656387665
random_forest,0.13982367996966538,0.360352422907489
random_forest,0.14067684140676842,0.36211453744493394
random_forest,0.14181438998957246,0.3629955947136564
random_forest,0.14228836856574084,0.36387665198237884
random_forest,0.1423831642809745,0.3656387665198238
random_forest,0.14247795999620816,0.36651982378854625
random_forest,0.14333112143331123,0.3674008810572687
random_forest,0.1437103042942459,0.36916299559471366
random_forest,0.14494264859228362,0.3700440528634361
random_forest,0.14645938003602238,0.37092511013215856
random_forest,0.14655417575125604,0.3726872246696035
random_forest,0.14693335861219073,0.373568281938326
random_forest,0.14750213290359276,0.3744493392070485
random_forest,0.1496824343539672,0.37797356828193834
random_forest,0.14977723006920088,0.3788546255506608
random_forest,0.15157834865864062,0.37973568281938325
random_forest,0.15281069295667835,0.38061674008810575
random_forest,0.15290548867191203,0.38237885462555066
random_forest,0.15423262868518342,0.3832599118942731
random_forest,0.1543274244004171,0.3841409691629956
random_forest,0.15584415584415584,0.38502202643171807
random_forest,0.15669731728125888,0.3859030837004405
random_forest,0.15726609157266092,0.3876651982378855
random_forest,0.15736088728789457,0.3894273127753304
random_forest,0.1579296615792966,0.3903083700440529
random_forest,0.15811925300976395,0.39118942731277534
random_forest,0.15821404872499764,0.39295154185022024
random_forest,0.1583088444402313,0.39383259911894275
random_forest,0.15973078016873637,0.3947136563876652
random_forest,0.16010996302967107,0.3973568281938326
random_forest,0.1613423073277088,0.39823788546255506
random_forest,0.16304863020191487,0.3991189427312775
random_forest,0.16342781306284956,0.4017621145374449
random_forest,0.1649445445065883,0.4017621145374449
random_forest,0.16636648023509337,0.4026431718061674
random_forest,0.1672196416721964,0.40440528634361234
random_forest,0.1682623945397668,0.4052863436123348
random_forest,0.17015830884444022,0.40704845814977975
random_forest,0.17139065314247795,0.4079295154185022
random_forest,0.17243340601004833,0.40881057268722465
random_forest,0.1732865674471514,0.4105726872246696
random_forest,0.17347615887761872,0.4123348017621145
random_forest,0.1738553417385534,0.41409691629955947
random_forest,0.1743293203147218,0.4149779735682819
random_forest,0.1746137074604228,0.41585903083700443
random_forest,0.17508768603659114,0.4167400881057269
random_forest,0.17518248175182483,0.4185022026431718
random_forest,0.17650962176509621,0.4193832599118943
random_forest,0.17783676177836763,0.42026431718061674
random_forest,0.1779315574936013,0.4220264317180617
random_forest,0.17906910607640536,0.4237885462555066
random_forest,0.1804910418049104,0.42466960352422906
random_forest,0.18096502038107878,0.426431718061674
random_forest,0.18229216039435017,0.4290748898678414
random_forest,0.1839036875533226,0.4299559471365639
random_forest,0.1841880746990236,0.43083700440528633
random_forest,0.18504123613612664,0.43348017621145374
random_forest,0.18542041899706133,0.4343612334801762
random_forest,0.18627358043416437,0.43612334801762115
random_forest,0.18674755901033274,0.43788546255506605
random_forest,0.18854867759977248,0.43876651982378856
random_forest,0.18997061332827755,0.439647577092511
random_forest,0.19120295762631528,0.4422907488986784
random_forest,0.19139254905678263,0.4431718061674009
random_forest,0.19300407621575505,0.4440528634361233
random_forest,0.19708029197080293,0.44669603524229073
random_forest,0.19726988340127027,0.44757709251101324
random_forest,0.19745947483173762,0.44933920704845814
random_forest,0.19793345340790597,0.4502202643171806
random_forest,0.19840743198407432,0.4511013215859031
random_forest,0.19859702341454166,0.45374449339207046
random_forest,0.19869181912977532,0.45462555066079297
random_forest,0.20020855057351408,0.4555066079295154
random_forest,0.20191487344772016,0.4572687224669604
random_forest,0.2031472177457579,0.45991189427312773
random_forest,0.20400037918286093,0.46079295154185024
random_forest,0.20627547634846904,0.46343612334801765
random_forest,0.20703384207033843,0.4643171806167401
random_forest,0.20817139065314247,0.46519823788546255
random_forest,0.20864536922931085,0.4669603524229075
random_forest,0.20987771352734857,0.46784140969162996
random_forest,0.21006730495781592,0.46960352422907486
random_forest,0.21092046639491896,0.47048458149779737
random_forest,0.21376433785192908,0.4713656387665198
random_forest,0.21414352071286377,0.4731277533039648
random_forest,0.21433311214333112,0.47400881057268723
random_forest,0.2150914778652005,0.4748898678414097
random_forest,0.21528106929566784,0.47665198237885464
random_forest,0.21698739216987392,0.47841409691629955
random_forest,0.2187885107593137,0.479295154185022
random_forest,0.21964167219641673,0.48105726872246696
random_forest,0.2213479950706228,0.4819383259911894
random_forest,0.22267513508389422,0.4828193832599119
random_forest,0.22324390937529623,0.48370044052863437
random_forest,0.22457104938856765,0.48722466960352423
random_forest,0.225329415110437,0.4881057268722467
random_forest,0.2257085979713717,0.4889867841409692
random_forest,0.22788889942174614,0.4907488986784141
random_forest,0.2283628779979145,0.49162995594713654
random_forest,0.22855246942838184,0.49251101321585905
random_forest,0.2310171580244573,0.4951541850220264
random_forest,0.23234429803772869,0.4960352422907489
random_forest,0.23338705090529907,0.49691629955947136
random_forest,0.23357664233576642,0.4986784140969163
random_forest,0.2340506209119348,0.4995594713656388
random_forest,0.2376528580908143,0.5004405286343613
random_forest,0.23983315954118875,0.5022026431718062
random_forest,0.2403071381173571,0.5039647577092511
random_forest,0.24191866527632952,0.505726872246696
random_forest,0.24258223528296521,0.507488986784141
random_forest,0.24580528960091003,0.5083700440528635
random_forest,0.24779599962081714,0.5092511013215859
random_forest,0.2489335482036212,0.5110132158590308
random_forest,0.24902834391885487,0.5118942731277533
random_forest,0.24940752677978956,0.5127753303964758
random_forest,0.24978670964072425,0.5136563876651983
random_forest,0.2512086453692293,0.5154185022026432
random_forest,0.2545264954024078,0.5154185022026432
random_forest,0.25547445255474455,0.5162995594713656
random_forest,0.25632761399184756,0.5180616740088105
random_forest,0.25793914115082,0.518942731277533
random_forest,0.2598350554554934,0.5198237885462555
random_forest,0.2611621954687648,0.5224669603524229
random_forest,0.26324770120390556,0.5242290748898678
random_forest,0.26429045407147594,0.5259911894273128
random_forest,0.265143615508579,0.5286343612334802
random_forest,0.26865105697222486,0.5295154185022026
random_forest,0.26874585268745854,0.5303964757709251
random_forest,0.2707365627073656,0.5321585903083701
random_forest,0.27130533699876763,0.5330396475770925
random_forest,0.27595032704521755,0.533920704845815
random_forest,0.2761399184756849,0.5356828193832599
random_forest,0.2776566499194236,0.5365638766519824
random_forest,0.278699402786994,0.5374449339207048
random_forest,0.2792681770783961,0.5392070484581498
random_forest,0.2794577685088634,0.5400881057268723
random_forest,0.2823964356811072,0.5418502202643172
random_forest,0.2833443928334439,0.5436123348017621
random_forest,0.2837235756943786,0.5444933920704845
random_forest,0.2860934685752204,0.5462555066079295
random_forest,0.2863778557209214,0.547136563876652
random_forest,0.28884254431699685,0.5497797356828193
random_forest,0.28960091003886623,0.5506607929515418
random_forest,0.2899800928998009,0.5515418502202644
random_forest,0.2914968243435397,0.5541850220264317
random_forest,0.29225519006540907,0.5550660792951542
random_forest,0.2933927386482131,0.5559471365638766
random_forest,0.2973741586880273,0.5577092511013216
random_forest,0.2993648687079344,0.5585903083700441
random_forest,0.2997440515688691,0.5594713656387665
random_forest,0.30050241729073845,0.5612334801762114
random_forest,0.30088160015167315,0.5621145374449339
random_forest,0.3097923973836383,0.5656387665198238
random_forest,0.3102663759598066,0.5691629955947136
random_forest,0.3123518816949474,0.5700440528634361
random_forest,0.3151957531519575,0.5700440528634361
random_forest,0.31576452744335953,0.5726872246696035
random_forest,0.31680728031093,0.573568281938326
random_forest,0.3186083989003697,0.5744493392070484
random_forest,0.31908237747653806,0.5762114537444933
random_forest,0.31974594748317375,0.5770925110132159
random_forest,0.3224002275097166,0.5779735682819384
random_forest,0.32704521755616645,0.5806167400881057
random_forest,0.32714001327140013,0.5823788546255506
random_forest,0.32808797042373683,0.5832599118942732
random_forest,0.3287515404303725,0.5841409691629956
random_forest,0.3288463361456062,0.5859030837004405
random_forest,0.3302682718741113,0.586784140969163
random_forest,0.33178500331785005,0.5876651982378854
random_forest,0.3349132619205612,0.5911894273127754
random_forest,0.3364299933642999,0.5929515418502203
random_forest,0.337283154801403,0.5938325991189427
random_forest,0.33870509052990805,0.5947136563876652
random_forest,0.33908427339084274,0.5955947136563877
random_forest,0.33936866053654374,0.5973568281938326
random_forest,0.34031661768888044,0.5982378854625551
random_forest,0.3420229405630866,0.5991189427312775
random_forest,0.34410844629822734,0.6008810572687224
random_forest,0.34562517774196605,0.6026431718061674
random_forest,0.34571997345719974,0.6035242290748899
random_forest,0.3461939520333681,0.6061674008810573
random_forest,0.3470471134704711,0.6070484581497797
random_forest,0.3472367049009385,0.6079295154185022
random_forest,0.34733150061617213,0.6105726872246696
random_forest,0.3474262963314058,0.6114537444933921
random_forest,0.3495118020665466,0.6123348017621145
random_forest,0.3498909849274813,0.6140969162995594
random_forest,0.35093373779505166,0.614977973568282
random_forest,0.3517868992321547,0.6176211453744493
random_forest,0.3544411792586975,0.6211453744493393
random_forest,0.3564318892786046,0.6220264317180617
random_forest,0.3590861693051474,0.6229074889867842
random_forest,0.35993933074225043,0.6246696035242291
random_forest,0.3603185136031851,0.626431718061674
random_forest,0.36325718077542896,0.6273127753303964
random_forest,0.3684709451132809,0.6299559471365639
random_forest,0.36979808512655227,0.6325991189427312
random_forest,0.37036685941795433,0.6334801762114537
random_forest,0.37103042942459,0.6343612334801763
random_forest,0.3728315480140298,0.6370044052863436
random_forest,0.3747274623187032,0.6378854625550661
random_forest,0.37586501090150726,0.639647577092511
random_forest,0.37814010806711534,0.6405286343612335
random_forest,0.3788984737889847,0.6422907488986784
random_forest,0.3797516352260878,0.6431718061674009
random_forest,0.38221632382216325,0.6440528634361233
random_forest,0.38325907668973364,0.6449339207048458
random_forest,0.3876196795904825,0.6475770925110133
random_forest,0.3879988624514172,0.6484581497797357
random_forest,0.38809365816665087,0.6493392070484582
random_forest,0.38837804531235187,0.6511013215859031
random_forest,0.39036875533225895,0.6519823788546255
random_forest,0.3910323253388947,0.652863436123348
random_forest,0.3919802824912314,0.6555066079295154
random_forest,0.39643568110721394,0.6563876651982379
random_forest,0.39738363825955064,0.6572687224669603
random_forest,0.3995639397099251,0.6634361233480176
random_forest,0.40051189686226185,0.66431718061674
random_forest,0.4065788226372168,0.6651982378854625
random_forest,0.40667361835245047,0.6669603524229075
random_forest,0.40866432837235755,0.66784140969163
random_forest,0.4119821784055361,0.6713656387665198
random_forest,0.41368850127974216,0.6731277533039648
random_forest,0.41416247985591054,0.6740088105726872
random_forest,0.4168167598824533,0.6748898678414097
random_forest,0.41700635131292063,0.6766519823788546
random_forest,0.4171011470281543,0.677533039647577
random_forest,0.4181438998957247,0.6784140969162996
random_forest,0.4185230827566594,0.6792951541850221
random_forest,0.4192814484785288,0.6819383259911894
