model,recall,precision
logistic_regression,0.9506607929515418,0.10496108949416343
logistic_regression,0.9497797356828194,0.10502727981293843
logistic_regression,0.9497797356828194,0.10520152239679906
logistic_regression,0.9497797356828194,0.1053763440860215
logistic_regression,0.947136563876652,0.10524769923634228
logistic_regression,0.947136563876652,0.10542316367559086
logistic_regression,0.947136563876652,0.1055992141453831
logistic_regression,0.9462555066079296,0.1056774574436682
logistic_regression,0.9462555066079296,0.10584409184980782
logistic_regression,0.9462555066079296,0.10602171767028627
logistic_regression,0.945374449339207,0.10610105804410165
logistic_regression,0.9444933920704845,0.1061701495493711
logistic_regression,0.9444933920704845,0.10634920634920635
logistic_regression,0.9436123348017621,0.10642949418662427
logistic_regression,0.9418502202643172,0.10641051164642644
logistic_regression,0.9418502202643172,0.106580259222333
logistic_regression,0.9418502202643172,0.10676121042644562
logistic_regression,0.9409691629955947,0.10684273709483794
logistic_regression,0.9409691629955947,0.10701402805611222
logistic_regression,0.9400881057268723,0.10709625614774666
logistic_regression,0.9392070484581497,0.1071787653327971
logistic_regression,0.9383259911894273,0.10726155705509115
logistic_regression,0.9374449339207048,0.107333804095632
logistic_regression,0.9365638766519824,0.10741713823767178
logistic_regression,0.9356828193832599,0.10750075918615244
logistic_regression,0.9348017621145375,0.10757376051911183
logistic_regression,0.9348017621145375,0.10775949624212879
logistic_regression,0.9330396475770925,0.10774239495370841
logistic_regression,0.9330396475770925,0.10792906644924583
logistic_regression,0.9312775330396476,0.1079011841567987
logistic_regression,0.9312775330396476,0.10808876163206872
logistic_regression,0.9295154185022027,0.10807211636959639
logistic_regression,0.9286343612334802,0.1081469320746973
logistic_regression,0.9268722466960353,0.108130331997122
logistic_regression,0.9268722466960353,0.10831960461285008
logistic_regression,0.9251101321585903,0.10830324909747292
logistic_regression,0.9242290748898678,0.10837896476908772
logistic_regression,0.9215859030837005,0.10825915959428689
logistic_regression,0.9215859030837005,0.10844997407983412
logistic_regression,0.920704845814978,0.10852632672136255
logistic_regression,0.9198237885462555,0.10861423220973783
logistic_regression,0.9198237885462555,0.10880667014069828
logistic_regression,0.9180616740088106,0.10879097932762581
logistic_regression,0.9154185022026432,0.10865927630202886
logistic_regression,0.9145374449339208,0.10874803562074384
logistic_regression,0.9136563876651982,0.10883711167086482
logistic_regression,0.9118942731277533,0.10880992430613962
logistic_regression,0.9092511013215859,0.10868878357030015
logistic_regression,0.9092511013215859,0.10888373074488289
logistic_regression,0.9083700440528635,0.10897368142902442
logistic_regression,0.9074889867841409,0.10905240868184224
logistic_regression,0.9074889867841409,0.10924904539669071
logistic_regression,0.9066079295154185,0.10934013388587822
logistic_regression,0.905726872246696,0.10941990420436402
logistic_regression,0.905726872246696,0.10961825549157603
logistic_regression,0.905726872246696,0.10981732720863156
logistic_regression,0.905726872246696,0.11001712328767123
logistic_regression,0.905726872246696,0.11020583190394512
logistic_regression,0.9048458149779736,0.11029964558049618
logistic_regression,0.9039647577092511,0.1103938024531956
logistic_regression,0.9030837004405287,0.11048830440875283
logistic_regression,0.9013215859030838,0.11046323291221251
logistic_regression,0.8995594713656387,0.11045002163565557
logistic_regression,0.8986784140969163,0.11054513926519996
logistic_regression,0.8986784140969163,0.11073716208880686
logistic_regression,0.8969162995594714,0.11072438546878399
logistic_regression,0.8951541850220265,0.11071156151247684
logistic_regression,0.892511013215859,0.11058951965065503
logistic_regression,0.8916299559471366,0.11067366579177602
logistic_regression,0.8907488986784141,0.11077024213870933
logistic_regression,0.8907488986784141,0.11097694840834248
logistic_regression,0.8898678414096917,0.1110622388387948
logistic_regression,0.8898678414096917,0.11127024347251295
logistic_regression,0.8889867841409692,0.11136865342163356
logistic_regression,0.8889867841409692,0.1115780161450846
logistic_regression,0.8863436123348017,0.11144344743547137
logistic_regression,0.8863436123348017,0.11165371809100999
logistic_regression,0.8845814977973568,0.11164238852440787
logistic_regression,0.8837004405286344,0.11172997660688426
logistic_regression,0.8828193832599119,0.11183035714285715
logistic_regression,0.8810572687224669,0.11181930001118193
logistic_regression,0.8784140969162996,0.111696168496527
logistic_regression,0.8784140969162996,0.11189674523007856
logistic_regression,0.8784140969162996,0.11211064882491847
logistic_regression,0.8766519823788547,0.11210004506534475
logistic_regression,0.8757709251101321,0.11218961625282167
logistic_regression,0.8748898678414097,0.11229220852651815
logistic_regression,0.8740088105726872,0.11239519601178337
logistic_regression,0.8740088105726872,0.11261210126007493
logistic_regression,0.8731277533039647,0.11270328670533379
logistic_regression,0.8731277533039647,0.11292160437556974
logistic_regression,0.8731277533039647,0.1131407694942345
logistic_regression,0.8713656387665198,0.11311906668191696
logistic_regression,0.8713656387665198,0.11333944533577814
logistic_regression,0.8713656387665198,0.11356068434952347
logistic_regression,0.8713656387665198,0.11378278877128394
logistic_regression,0.8696035242290749,0.11376210235131397
logistic_regression,0.8678414096916299,0.1137544751125996
logistic_regression,0.8669603524229075,0.11386253182133765
logistic_regression,0.866079295154185,0.11395780199397171
logistic_regression,0.8643171806167401,0.11395051690091765
logistic_regression,0.8625550660792951,0.11394320297951582
logistic_regression,0.8625550660792951,0.11416909620991254
logistic_regression,0.8599118942731278,0.11403201308564084
logistic_regression,0.8572687224669604,0.1139077499414657
logistic_regression,0.8563876651982378,0.11401759530791788
logistic_regression,0.8563876651982378,0.11423198965800917
logistic_regression,0.8555066079295154,0.11434291097503532
logistic_regression,0.8555066079295154,0.11457227138643068
logistic_regression,0.8537444933920705,0.11456609127453299
logistic_regression,0.8519823788546256,0.11454631603885335
logistic_regression,0.8511013215859031,0.11465875370919881
logistic_regression,0.8493392070484581,0.11465271170313987
logistic_regression,0.8493392070484581,0.11487130600571974
logistic_regression,0.8484581497797357,0.11498507462686568
logistic_regression,0.8458149779735683,0.11486001435750179
logistic_regression,0.8458149779735683,0.11509411341565759
logistic_regression,0.8449339207048459,0.1151951951951952
logistic_regression,0.8440528634361234,0.11531054405392392
logistic_regression,0.8422907488986784,0.11530575322639006
logistic_regression,0.8414096916299559,0.11540785498489425
logistic_regression,0.8414096916299559,0.11564543472995882
logistic_regression,0.8414096916299559,0.11588399466084214
logistic_regression,0.839647577092511,0.11588035019455253
logistic_regression,0.839647577092511,0.11610623781676413
logistic_regression,0.8378854625550661,0.11610303992186546
logistic_regression,0.8361233480176211,0.11609982872522633
logistic_regression,0.8352422907488987,0.11620495219416524
logistic_regression,0.8343612334801762,0.1163247758260656
logistic_regression,0.8334801762114538,0.11644510093549976
logistic_regression,0.8308370044052863,0.11631923029480695
logistic_regression,0.8308370044052863,0.11654925225559264
logistic_regression,0.8308370044052863,0.11679464949219717
logistic_regression,0.8308370044052863,0.11704108228869306
logistic_regression,0.8308370044052863,0.11727397089914189
logistic_regression,0.8299559471365638,0.11739780658025922
logistic_regression,0.8290748898678414,0.11752216810290995
logistic_regression,0.8281938325991189,0.11764705882352941
logistic_regression,0.826431718061674,0.11763230499122147
logistic_regression,0.8255506607929516,0.11775794897574463
