threshold,precision,recall,f1
0.0012963179121673,0.10642813826561552,0.9277533039647577,0.19095112884214344
0.0012984419561927,0.10643889618922471,0.9277533039647577,0.190968443960827
0.001299865174059,0.10644965628790942,0.9277533039647577,0.19098576222000543
0.0013002370068099,0.10646041856232939,0.9277533039647577,0.1910030836205333
0.0013006311184564,0.1064711830131446,0.9277533039647577,0.19102040816326532
0.0013022843993702,0.10648194964101527,0.9277533039647577,0.19103773584905662
0.0013028379013829,0.10649271844660194,0.9277533039647577,0.19105506667876257
0.0013030215090494,0.1065034894305654,0.9277533039647577,0.191072400653239
0.0013067039967243,0.10651426259356667,0.9277533039647577,0.1910897377733418
0.0013080034196779,0.10652503793626707,0.9277533039647577,0.1911070780399274
0.0013088655812889,0.1065358154593282,0.9277533039647577,0.19112442145385244
0.0013092228823453,0.10654659516341192,0.9277533039647577,0.19114176801597388
0.0013097009878043,0.10655737704918032,0.9277533039647577,0.19115911772714897
0.0013114384103161,0.10656816111729582,0.9277533039647577,0.19117647058823528
0.0013117301038939,0.10657894736842105,0.9277533039647577,0.1911938266000908
0.0013130377817894,0.10658973580321895,0.9277533039647577,0.19121118576357363
0.0013135485723495,0.10660052642235271,0.9277533039647577,0.19122854807954237
0.001314881071782,0.10661131922648577,0.9277533039647577,0.19124591354885578
0.0013155374162988,0.1066221142162819,0.9277533039647577,0.1912632821723731
0.0013170112882581,0.10663291139240506,0.9277533039647577,0.19128065395095367
0.001317333098785,0.10654243467692931,0.9268722466960353,0.19111635934235627
0.0013193882389047,0.10655322596981667,0.9268722466960353,0.19113372093023254
0.0013201567375375,0.10656401944894651,0.9268722466960353,0.19115108567275368
0.0013227742247247,0.10657481511498329,0.9268722466960353,0.1911684535707796
0.0013229161066395,0.10658561296859169,0.9268722466960353,0.1911858246251704
0.0013250163228776,0.10659641301043672,0.9268722466960353,0.19120319883678663
0.0013250335656994,0.10660721524118362,0.9268722466960353,0.19122057620648913
0.001326446074521,0.10661801966149792,0.9268722466960353,0.19123795673513908
0.0013269777477364,0.10662882627204541,0.9268722466960353,0.19125534042359785
0.0013287311241385,0.10663963507349214,0.9268722466960353,0.19127272727272726
0.0013296535112622,0.10665044606650446,0.9268722466960353,0.19129011728338938
0.00133171677396,0.10666125925174896,0.9268722466960353,0.1913075104564466
0.0013348744588237,0.10667207462989252,0.9268722466960353,0.19132490679276165
0.0013360177588895,0.10658148260825474,0.9259911894273127,0.19116042197162605
0.0013370764762999,0.10659229208924949,0.9259911894273127,0.19117780809458843
0.0013375343670792,0.10660310376305913,0.9259911894273127,0.19119519738038931
0.0013384968323454,0.10661391763035098,0.9259911894273127,0.19121258982989175
0.0013438544817357,0.10662473369179264,0.9259911894273127,0.19122998544395925
0.0013450820448957,0.10663555194805195,0.9259911894273127,0.19124738422345555
0.0013461419033989,0.10664637239979706,0.9259911894273127,0.19126478616924478
0.0013465449284644,0.10665719504769637,0.9259911894273127,0.19128219128219126
0.0013486000246112,0.1065665279610271,0.9251101321585903,0.1911175828176192
0.0013554684405758,0.10657734470158343,0.9251101321585903,0.19113497770091925
0.0013559197012437,0.10658816363820932,0.9251101321585903,0.19115237575095578
0.0013573082409198,0.1065989847715736,0.9251101321585903,0.19116977696859352
0.0013577568589863,0.10660980810234541,0.9251101321585903,0.19118718135469773
0.0013579139797327,0.10662063363119414,0.9251101321585903,0.1912045889101338
0.0013600523649855,0.10663146135878948,0.9251101321585903,0.1912219996357676
0.0013607533822479,0.10664229128580134,0.9251101321585903,0.19123941353246518
0.0013665016423467,0.10665312341289995,0.9251101321585903,0.19125683060109291
0.0013676548347035,0.1066639577407558,0.9251101321585903,0.1912742508425175
0.0013683123734099,0.10667479427003962,0.9251101321585903,0.19129167425760613
0.0013697230201653,0.10668563300142248,0.9251101321585903,0.19130910084722602
0.0013720874209931,0.10669647393557566,0.9251101321585903,0.1913265306122449
0.0013722571065937,0.10670731707317073,0.9251101321585903,0.19134396355353073
0.0013722671832609,0.10671816241487957,0.9251101321585903,0.19136139967195193
0.0013723902947178,0.10672900996137426,0.9251101321585903,0.1913788389683769
0.0013738991014346,0.10673985971332724,0.9251101321585903,0.19139628144367482
0.0013749938230254,0.10675071167141115,0.9251101321585903,0.1914137270987148
0.0013779612571286,0.10676156583629894,0.9251101321585903,0.19143117593436645
0.0013783610545899,0.10677242220866381,0.9251101321585903,0.19144862795149967
0.0013787288573686,0.1067832807891793,0.9251101321585903,0.1914660831509847
0.001381013488034,0.10669243287225387,0.9242290748898678,0.19130117625604087
0.0013822781961085,0.1067032855253789,0.9242290748898678,0.19131862119277768
0.0013824167869534,0.10671414038657172,0.9242290748898678,0.1913360693114455
0.0013835191817211,0.10672499745650625,0.9242290748898678,0.19135352061291497
0.0013846519416092,0.10673585673585674,0.9242290748898678,0.1913709750980571
0.0013856387465206,0.10674671822529765,0.9242290748898678,0.1913884327677431
0.0013874814046511,0.10675758192550376,0.9242290748898678,0.1914058936228446
0.0013875690987231,0.10676844783715013,0.9242290748898678,0.19142335766423357
0.0013890770419689,0.10677931596091206,0.9242290748898678,0.1914408248927822
0.0013940713502487,0.10668838440394991,0.9233480176211454,0.19127578025187075
0.0013951230957428,0.10669924658928935,0.9233480176211454,0.19129323719996347
0.0013955045801979,0.10671011098666124,0.9233480176211454,0.19131069733479372
0.001395646008086,0.10672097759674135,0.9233480176211454,0.19132816065723413
0.0013982528528345,0.10673184642020572,0.9233480176211454,0.19134562716815776
0.0014009692088923,0.1067427174577307,0.9233480176211454,0.19136309686843786
0.001401009150348,0.10675359070999287,0.9233480176211454,0.19138056975894813
0.0014013861504412,0.10676446617766912,0.9233480176211454,0.19139804584056253
0.0014015186125141,0.10677534386143658,0.9233480176211454,0.19141552511415524
0.0014074057996906,0.10678622376197269,0.9233480176211454,0.19143300758060097
0.0014076018481456,0.10679710587995517,0.9233480176211454,0.19145049324077457
0.0014078193650472,0.10680799021606197,0.9233480176211454,0.19146798209555127
0.0014128916740124,0.10681887677097136,0.9233480176211454,0.1914854741458067
0.0014131090464605,0.10682976554536187,0.9233480176211454,0.1915029693924166
0.0014132704988283,0.10684065653991233,0.9233480176211454,0.1915204678362573
0.0014145292388593,0.1068515497553018,0.9233480176211454,0.19153796947820526
0.0014152393406884,0.10686244519220965,0.9233480176211454,0.19155547431913728
0.0014158112012747,0.10687334285131551,0.9233480176211454,0.19157298235993053
0.0014197034067173,0.10678225395206527,0.9224669603524229,0.19140767824497257
0.001419770136492,0.10679314565483476,0.9224669603524229,0.19142517597586617
0.0014211292179297,0.1068040395797205,0.9224669603524229,0.19144267690619857
0.0014213836018397,0.10681493572740257,0.9224669603524229,0.19146018103684737
0.0014235068470096,0.10682583409856138,0.9224669603524229,0.19147768836869059
0.0014236922710083,0.10683673469387756,0.9224669603524229,0.1914951989026063
0.0014313074344398,0.10684763751403205,0.9224669603524229,0.1915127126394732
0.0014364836097231,0.10685854255970606,0.9224669603524229,0.19153022958017016
0.0014376297525875,0.1068694498315811,0.9224669603524229,0.19154774972557628
0.001439141997359,0.10688035933033892,0.9224669603524229,0.19156527307657123
0.0014426775550836,0.10689127105666156,0.9224669603524229,0.19158279963403474
0.0014433148682289,0.10690218501123136,0.9224669603524229,0.1916003293988471
0.001445830009452,0.10691310119473094,0.9224669603524229,0.19161786237188874
0.0014496821930952,0.10692401960784313,0.9224669603524229,0.19163539855404044
0.0014499061077986,0.10693494025125115,0.9224669603524229,0.1916529379461834
0.0014540694177074,0.1069458631256384,0.9224669603524229,0.19167048054919908
0.0014553276652049,0.10695678823168862,0.9224669603524229,0.19168802636396923
0.0014555295597098,0.10696771557008582,0.9224669603524229,0.19170557539137598
0.0014566601074892,0.10697864514151426,0.9224669603524229,0.19172312763230176
0.0014568665875636,0.10698957694665849,0.9224669603524229,0.19174068308762934
0.0014595815108084,0.10700051098620338,0.9224669603524229,0.19175824175824177
0.0014625956342507,0.10701144726083402,0.9224669603524229,0.19177580364502242
0.0014630361096001,0.10702238577123582,0.9224669603524229,0.1917933687488551
0.0014658691310691,0.10703332651809445,0.9224669603524229,0.19181093707062377
0.0014723528452238,0.1070442695020959,0.9224669603524229,0.1918285086112129
0.0014728890652349,0.10705521472392639,0.9224669603524229,0.19184608337150713
0.0014752461164206,0.10706616218427242,0.9224669603524229,0.19186366135239144
0.0014781865426545,0.10707711188382082,0.9224669603524229,0.19188124255475122
0.0014804050361097,0.10708806382325867,0.9224669603524229,0.19189882697947214
0.0014821866002449,0.10709901800327332,0.9224669603524229,0.1919164146274402
0.0014825043409385,0.10710997442455243,0.9224669603524229,0.1919340054995417
0.0014921500114967,0.10712093308778392,0.9224669603524229,0.19195159959666327
0.0014924680691376,0.107131893993656,0.9224669603524229,0.19196919691969197
0.0014960089112595,0.10714285714285714,0.9224669603524229,0.19198679746951497
0.0014962991896982,0.10715382253607614,0.9224669603524229,0.19200440124701995
0.0014964988939685,0.10716479017400204,0.9224669603524229,0.1920220082530949
0.0014965181772678,0.10717576005732418,0.9224669603524229,0.192039618488628
0.0014995458136149,0.10718673218673219,0.9224669603524229,0.19205723195450794
0.0014996432660299,0.10719770656291594,0.9224669603524229,0.19207484865162355
0.0014999824703205,0.10720868318656564,0.9224669603524229,0.19209246858086412
0.0015001126973207,0.10721966205837173,0.9224669603524229,0.19211009174311927
0.0015007300322191,0.10723064317902499,0.9224669603524229,0.1921277181392788
0.0015027875918281,0.10724162654921643,0.9224669603524229,0.19214534777023307
0.0015031866861211,0.10725261216963737,0.9224669603524229,0.19216298063687254
0.0015090533170834,0.1072636000409794,0.9224669603524229,0.1921806167400881
0.0015094498501399,0.10727459016393442,0.9224669603524229,0.19219825608077098
0.0015096521445611,0.1072855825391946,0.9224669603524229,0.19221589865981276
0.0015100725052141,0.10729657716745235,0.9224669603524229,0.1922335444781052
0.0015112673615591,0.10730757404940043,0.9224669603524229,0.19225119353654055
0.0015124004994035,0.10731857318573186,0.9224669603524229,0.1922688458360114
0.0015132224740473,0.10732957457713993,0.9224669603524229,0.1922865013774105
0.0015135111662903,0.10734057822431822,0.9224669603524229,0.19230416016163102
0.0015142203598513,0.10724905157387471,0.9215859030837005,0.19213813372520205
0.001516475655144,0.10726004922067268,0.9215859030837005,0.19215578212547077
0.0015175220515977,0.10727104912316686,0.9215859030837005,0.19217343376814258
0.0015217800069141,0.10728205128205129,0.9215859030837005,0.1921910886541112
0.0015234476837358,0.1072930556980203,0.9215859030837005,0.19220874678427047
0.0015258222196732,0.10730406237176857,0.9215859030837005,0.19222640815951483
0.0015265914870659,0.10731507130399097,0.9215859030837005,0.19224407278073885
0.0015339521867198,0.10732608249538272,0.9215859030837005,0.19226174064883744
0.0015368510731058,0.1073370959466393,0.9215859030837005,0.1922794117647059
0.0015378893121978,0.10734811165845648,0.9215859030837005,0.19229708612923985
0.0015437071009478,0.10735912963153033,0.9215859030837005,0.19231476374333517
0.0015480743125349,0.10737014986655717,0.9215859030837005,0.19233244460788818
0.0015498599109112,0.10738117236423365,0.9215859030837005,0.19235012872379553
0.0015502228812343,0.10739219712525667,0.9215859030837005,0.19236781609195405
0.0015509304550146,0.10740322415032344,0.9215859030837005,0.192385506713261
0.001554727022194,0.10741425344013145,0.9215859030837005,0.192403200588614
0.0015604889522072,0.10742528499537846,0.9215859030837005,0.192420897718911
0.0015695358226878,0.10743631881676254,0.9215859030837005,0.19243859810505012
0.0015735527254381,0.10744735490498203,0.9215859030837005,0.19245630174793008
0.0015736387251753,0.10745839326073557,0.9215859030837005,0.19247400864844974
0.0015779952101139,0.10746943388472208,0.9215859030837005,0.19249171880750826
0.0015787201173348,0.10748047677764078,0.9215859030837005,0.19250943222600533
0.0015804237730882,0.10749152194019114,0.9215859030837005,0.19252714890484077
0.001582270800231,0.10750256937307297,0.9215859030837005,0.19254486884491484
0.0015826961411451,0.10751361907698632,0.9215859030837005,0.1925625920471281
0.0015848440678585,0.10752467105263158,0.9215859030837005,0.1925803185123815
0.0015854889882882,0.10753572530070936,0.9215859030837005,0.19259804824157614
0.0015861313180754,0.10754678182192062,0.9215859030837005,0.19261578123561365
0.0015889469373568,0.10755784061696658,0.9215859030837005,0.19263351749539595
0.0015893499871694,0.10756890168654874,0.9215859030837005,0.1926512570218252
0.0015901120683749,0.10747711611642498,0.920704845814978,0.1924848038312765
0.0015917262478218,0.1074881711581979,0.920704845814978,0.19250253292806485
0.001591999356747,0.10739635839934163,0.9198237885462555,0.19233603537214444
0.0015950461451348,0.10740740740740741,0.9198237885462555,0.19235375403040075
0.0016036631505337,0.10741845868916555,0.9198237885462555,0.19237147595356552
0.0016039384716327,0.10742951224531797,0.9198237885462555,0.1923892011425412
0.0016040346142487,0.10744056807656684,0.9198237885462555,0.19240692959823072
0.0016049165121996,0.10745162618361466,0.9198237885462555,0.19242466132153718
0.0016059212776777,0.10746268656716418,0.9198237885462555,0.19244239631336404
0.001607213804016,0.10747374922791847,0.9198237885462555,0.19246013457461517
0.0016075720499711,0.10748481416658087,0.9198237885462555,0.19247787610619468
0.0016091015974078,0.10749588138385502,0.9198237885462555,0.1924956209090071
0.0016113313122492,0.10750695088044486,0.9198237885462555,0.1925133689839572
0.0016124250833756,0.10751802265705458,0.9198237885462555,0.1925311203319502
0.0016130654107064,0.1075290967143887,0.9198237885462555,0.19254887495389153
0.0016157695381932,0.10754017305315204,0.9198237885462555,0.19256663285068706
0.0016161133713936,0.10755125167404965,0.9198237885462555,0.19258439402324296
0.0016171299811102,0.10756233257778694,0.9198237885462555,0.19260215847246565
0.0016183746222724,0.10757341576506955,0.9198237885462555,0.192619926199262
0.0016207279869957,0.10758450123660346,0.9198237885462555,0.19263769720453916
0.0016208675900577,0.10759558899309492,0.9198237885462555,0.19265547148920467
0.0016226139969913,0.10760667903525047,0.9198237885462555,0.19267324905416627
0.0016227728122685,0.10761777136377693,0.9198237885462555,0.1926910299003322
0.0016228073653205,0.10762886597938144,0.9198237885462555,0.19270881402861098
0.0016230906271167,0.10763996288277142,0.9198237885462555,0.19272660143991138
0.0016240313549484,0.10765106207465457,0.9198237885462555,0.19274439213514263
0.0016274809428151,0.10766216355573889,0.9198237885462555,0.19276218611521417
0.0016305227095288,0.10767326732673267,0.9198237885462555,0.1927799833810359
0.0016306527096338,0.10768437338834451,0.9198237885462555,0.192797783933518
0.0016336908551222,0.10769548174128327,0.9198237885462555,0.19281558777357097
0.0016344940505402,0.10760342515217167,0.918942731277533,0.1926486885851496
0.0016386559073514,0.10761452744531573,0.918942731277533,0.19266648194328995
0.0016400441494837,0.1076256320297183,0.918942731277533,0.19268427858858303
0.0016411168359872,0.10763673890608876,0.918942731277533,0.19270207852193996
0.0016420471073772,0.10764784807513675,0.918942731277533,0.192719881744272
0.0016457606514976,0.10765895953757225,0.918942731277533,0.1927376882564908
0.0016468146816199,0.10767007329410551,0.918942731277533,0.19275549805950842
0.0016481170645615,0.10768118934544704,0.918942731277533,0.19277331115423713
0.0016481686746917,0.1076923076923077,0.918942731277533,0.19279112754158967
0.0016494610601838,0.1077034283353986,0.918942731277533,0.192808947222479
0.0016503847036979,0.10771455127543117,0.918942731277533,0.19282677019781844
0.0016505710604182,0.10772567651311712,0.918942731277533,0.19284459646852178
0.0016516908110144,0.10773680404916848,0.918942731277533,0.19286242603550297
0.0016518209943391,0.10774793388429751,0.918942731277533,0.19288025889967636
0.0016532066074157,0.10775906601921686,0.918942731277533,0.19289809506195674
0.0016542085622667,0.10777020045463939,0.918942731277533,0.19291593452325903
0.0016551749599003,0.10778133719127829,0.918942731277533,0.1929337772844987
0.0016579737705307,0.10779247622984704,0.918942731277533,0.19295162334659144
0.0016609613188644,0.10780361757105943,0.918942731277533,0.19296947271045328
0.0016616750560257,0.10781476121562952,0.918942731277533,0.19298732537700064
0.0016623927648799,0.10782590716427168,0.918942731277533,0.19300518134715028
0.0016631662422216,0.10783705541770058,0.918942731277533,0.19302304062181921
0.0016640751405446,0.10784820597663117,0.918942731277533,0.19304090320192485
0.0016656094441393,0.10785935884177869,0.918942731277533,0.19305876908838498
0.0016669252497517,0.10787051401385872,0.918942731277533,0.1930766382821177
0.0016676422042966,0.10788167149358709,0.918942731277533,0.19309451078404144
0.0016694947029578,0.10789283128167994,0.918942731277533,0.193112386595075
0.0016708977250503,0.10790399337885372,0.918942731277533,0.1931302657161374
0.0016728307704798,0.10791515778582514,0.918942731277533,0.19314814814814812
0.0016788349489166,0.10792632450331126,0.918942731277533,0.19316603389202705
0.0016817223265731,0.10793749353202939,0.918942731277533,0.19318392294869421
0.0016850275543169,0.10794866487269716,0.918942731277533,0.19320181531907013
0.0016858667634541,0.1079598385260325,0.918942731277533,0.1932197110040756
0.001686845191754,0.10797101449275362,0.918942731277533,0.19323761000463177
0.0016870005285647,0.10798219277357904,0.918942731277533,0.1932555123216602
0.0016874016442253,0.10799337336922758,0.918942731277533,0.19327341795608263
0.0016879808000586,0.10790100445272859,0.9180616740088106,0.19310600444773904
0.0016920610311528,0.10791217895608948,0.9180616740088106,0.19312389954591788
0.0016932871825317,0.10792335577421025,0.9180616740088106,0.19314179796107506
0.0016939547021127,0.10793453490781023,0.9180616740088106,0.1931596996941329
0.0016941397475769,0.10794571635760904,0.9180616740088106,0.1931776047460141
0.001698214508005,0.10795690012432657,0.9180616740088106,0.1931955131176416
0.0017036125782577,0.10796808620868303,0.9180616740088106,0.19321342480993878
0.0017037041206263,0.10797927461139896,0.9180616740088106,0.19323133982382937
0.0017038255530119,0.10799046533319515,0.9180616740088106,0.19324925816023739
0.0017054335265955,0.1080016583747927,0.9180616740088106,0.19326717982008715
0.0017068624636529,0.10801285373691304,0.9180616740088106,0.1932851048043035
0.001707327870485,0.10802405142027784,0.9180616740088106,0.1933030331138113
0.001707671092643,0.10803525142560913,0.9180616740088106,0.1933209647495362
0.001707926140349,0.1080464537536292,0.9180616740088106,0.19333889971240376
0.0017124249153414,0.10805765840506067,0.9180616740088106,0.1933568380033401
0.0017177625406642,0.10806886538062642,0.9180616740088106,0.1933747796232718
0.0017187610331898,0.10808007468104969,0.9180616740088106,0.19339272457312548
0.0017194085116913,0.10809128630705395,0.9180616740088106,0.1934106728538283
0.0017268791866721,0.10799875505757858,0.9171806167400881,0.19324299238908482
0.0017292610106624,0.10800996057273293,0.9171806167400881,0.19326093010303538
0.0017306415653978,0.10802116841340666,0.9171806167400881,0.19327887114741923
0.0017316324276184,0.10792860107928601,0.9162995594713657,0.1931111317426423
0.0017320131155003,0.10793980280228334,0.9162995594713657,0.19312906220984213
0.001732378682864,0.10795100685073697,0.9162995594713657,0.1931469960070573
0.0017347528181339,0.10796221322537113,0.9162995594713657,0.1931649331352155
0.0017355484416657,0.1079734219269103,0.9162995594713657,0.19318287359524472
0.0017360100454228,0.10788080157823694,0.9154185022026432,0.19301504737135428
0.0017374881396203,0.1078920041536864,0.9154185022026432,0.19303297724105897
0.00173892289382,0.10790320905597674,0.9154185022026432,0.19305091044221478
0.0017401214924442,0.10791441628583298,0.9154185022026432,0.19306884697575022
0.0017420092509966,0.10792562584398047,0.9154185022026432,0.19308678684259428
0.0017429526092155,0.10793683773114482,0.9154185022026432,0.19310473004367623
0.0017430891992231,0.10794805194805195,0.9154185022026432,0.19312267657992566
0.0017439045733315,0.1079592684954281,0.9154185022026432,0.19314062645227253
0.0017453478266215,0.1079704873739998,0.9154185022026432,0.19315857966164712
0.0017464445773524,0.10787778008729994,0.9145374449339208,0.1929906107650832
0.0017491704641418,0.10788899282818834,0.9145374449339208,0.1930085533655634
0.0017513047942536,0.1079002079002079,0.9145374449339208,0.19302649930264998
0.0017513715476305,0.10791142530408566,0.9145374449339208,0.19304444857727357
0.0017541425119448,0.10792264504054896,0.9145374449339208,0.19306240119036547
0.0017547239955515,0.10782988457939066,0.9136563876651982,0.19289434523809523
0.001757609930198,0.10784109816971714,0.9136563876651982,0.19291228722909495
0.0017604994824125,0.1078523140925637,0.9136563876651982,0.19293023255813951
0.0017618551820302,0.10775951737050135,0.9127753303964757,0.19276211740627033
0.0017622109721002,0.1077707271403308,0.9127753303964757,0.19278005210271676
0.0017625278455511,0.1077819392426134,0.9127753303964757,0.19279799013678234
0.0017630520077783,0.10779315367807721,0.9127753303964757,0.19281593150939885
0.0017635977972476,0.10780437044745057,0.9127753303964757,0.19283387622149836
0.0017647678046834,0.10781558955146217,0.9127753303964757,0.1928518242740134
0.0017663198819434,0.10782681099084096,0.9127753303964757,0.19286977566787672
0.0017664998176191,0.10783803476631623,0.9127753303964757,0.1928877304040216
0.0017665934271966,0.10784926087861753,0.9127753303964757,0.1929056884833814
0.0017691858514179,0.10786048932847475,0.9127753303964757,0.19292364990689012
0.0017703974717365,0.10776759683465223,0.9118942731277533,0.1927553775956793
0.0017704432577762,0.1077788191190253,0.9118942731277533,0.19277332836654873
0.0017706165137821,0.10779004374088731,0.9118942731277533,0.19279128248113994
0.0017715878637104,0.10780127070096865,0.9118942731277533,0.19280923994038748
0.0017721319777153,0.1078125,0.9118942731277533,0.1928272007452259
0.0017726044574041,0.10782373163871237,0.9118942731277533,0.1928451648965903
0.0017748334009828,0.10783496561783705,0.9118942731277533,0.192863132395416
0.001776793279212,0.10784620193810565,0.9118942731277533,0.19288110324263882
0.0017806423523253,0.1078574406002501,0.9118942731277533,0.19289907743919485
0.0017816442352833,0.10786868160500261,0.9118942731277533,0.19291705498602052
0.0017852815675664,0.10787992495309569,0.9118942731277533,0.19293503588405256
0.0017855479622221,0.10789117064526217,0.9118942731277533,0.1929530201342282
0.0017858915253691,0.1079024186822352,0.9118942731277533,0.19297100773748485
0.0017882749686471,0.1079136690647482,0.9118942731277533,0.19298899869476038
0.0017894891692734,0.10792492179353493,0.9118942731277533,0.19300699300699298
0.0017904037063662,0.10793617686932944,0.9118942731277533,0.19302499067512122
0.0017917277834374,0.10794743429286609,0.9118942731277533,0.19304299170008393
0.0017928061734421,0.10795869406487953,0.9118942731277533,0.19306099608282035
0.001797907307647,0.10796995618610473,0.9118942731277533,0.19307900382427012
0.0017979580963871,0.107981220657277,0.9118942731277533,0.19309701492537315
0.0017992000855382,0.10799248747913189,0.9118942731277533,0.1931150293870697
0.0018057311183147,0.1080037566524053,0.9118942731277533,0.19313304721030045
0.0018063640043648,0.10801502817783344,0.9118942731277533,0.19315106839600635
0.0018082096222376,0.10802630205615281,0.9118942731277533,0.19316909294512882
0.0018099643810285,0.1080375782881002,0.9118942731277533,0.1931871208586094
0.0018104685065258,0.10804885687441278,0.9118942731277533,0.19320515213739034
0.0018129202128347,0.10806013781582793,0.9118942731277533,0.19322318678241387
0.0018129833713618,0.10807142111308343,0.9118942731277533,0.19324122479462283
0.0018145767659504,0.1080827067669173,0.9118942731277533,0.19325926617496034
0.0018149076328529,0.10809399477806789,0.9118942731277533,0.19327731092436976
0.001814980876603,0.10810528514727387,0.9118942731277533,0.19329535904379494
0.001820671691412,0.1081165778752742,0.9118942731277533,0.19331341053418005
0.0018230467341481,0.1081278729628082,0.9118942731277533,0.19333146539646962
0.0018237111498744,0.1081391704106154,0.9118942731277533,0.19334952363160846
0.0018237735080877,0.10815047021943573,0.9118942731277533,0.1933675852405418
0.0018258323431969,0.1081617723900094,0.9118942731277533,0.19338565022421522
0.0018275873496913,0.10817307692307693,0.9118942731277533,0.19340371858357472
0.0018282316447028,0.10818438381937912,0.9118942731277533,0.1934217903195664
0.0018284002677445,0.10819569307965712,0.9118942731277533,0.1934398654331371
0.0018305329319537,0.10820700470465237,0.9118942731277533,0.19345794392523363
0.0018306209626186,0.10821831869510665,0.9118942731277533,0.19347602579680345
0.0018332979102768,0.108229635051762,0.9118942731277533,0.19349411104879416
0.0018334557915653,0.1082409537753608,0.9118942731277533,0.19351219968215388
0.001835350758801,0.10825227486664575,0.9118942731277533,0.19353029169783098
0.0018357647662029,0.10826359832635983,0.9118942731277533,0.19354838709677422
0.0018360780763783,0.10827492415524637,0.9118942731277533,0.19356648587993266
0.0018392700715361,0.10828625235404897,0.9118942731277533,0.19358458804825587
0.0018410164035575,0.10829758292351156,0.9118942731277533,0.1936026936026936
0.0018428277921764,0.10830891586437841,0.9118942731277533,0.19362080254419606
0.0018435115797099,0.10832025117739404,0.9118942731277533,0.19363891487371376
0.0018485575672551,0.10833158886330332,0.9118942731277533,0.19365703059219755
0.0018500736951728,0.10834292892285147,0.9118942731277533,0.19367514970059882
0.0018520395561891,0.10835427135678392,0.9118942731277533,0.19369327219986898
0.0018547778033417,0.10836561616584652,0.9118942731277533,0.19371139809096014
0.0018556762065373,0.10837696335078534,0.9118942731277533,0.19372952737482452
0.0018562578739785,0.10838831291234684,0.9118942731277533,0.1937476600524148
0.0018577267491254,0.10839966485127775,0.9118942731277533,0.1937657961246841
0.0018577623476842,0.10841101916832513,0.9118942731277533,0.19378393559258567
0.0018581549511736,0.10842237586423632,0.9118942731277533,0.19380207845707328
0.001859985083972,0.10843373493975904,0.9118942731277533,0.19382022471910113
0.0018636074584832,0.10844509639564125,0.9118942731277533,0.1938383743796236
0.001865143047128,0.10845646023263125,0.9118942731277533,0.19385652743959544
0.0018657232720347,0.10846782645147768,0.9118942731277533,0.19387468389997187
0.0018665804974874,0.10847919505292947,0.9118942731277533,0.19389284376170848
0.0018680312106163,0.10849056603773585,0.9118942731277533,0.19391100702576114
0.001869132379489,0.1085019394066464,0.9118942731277533,0.193929173693086
0.0018695738740574,0.10840847137764731,0.9110132158590308,0.19375995502670287
0.0018700426011646,0.10841983852364476,0.9110132158590308,0.19377811094452776
0.0018739028480012,0.10843120805369127,0.9110132158590308,0.19379627026520477
0.0018742644853044,0.10844257996853697,0.9110132158590308,0.19381443298969073
0.0018742757190908,0.10845395426893224,0.9110132158590308,0.1938325991189427
0.0018749343014619,0.10846533095562783,0.9110132158590308,0.19385076865391826
0.0018775317870908,0.10847671002937474,0.9110132158590308,0.19386894159557513
0.0018819757967398,0.10848809149092435,0.9110132158590308,0.19388711794487154
0.0018828519982381,0.10849947534102833,0.9110132158590308,0.19390529770276607
0.0018870542689996,0.10851086158043866,0.9110132158590308,0.19392348087021752
0.0018883825774361,0.10852225020990765,0.9110132158590308,0.19394166744818533
0.001890722745057,0.10853364123018788,0.9110132158590308,0.19395985743762895
0.0018916510105069,0.10844005878647911,0.9101321585903084,0.19379045117718788
0.0018920703101836,0.1084514435695538,0.9101321585903084,0.19380863039399623
0.0018926938596669,0.10846283074338513,0.9101321585903084,0.19382681302185947
0.0018928835933778,0.10847422030872624,0.9101321585903084,0.19384499906173763
0.0018936910005331,0.1084856122663306,0.9101321585903084,0.19386318851459133
0.0018993245050952,0.108497006616952,0.9101321585903084,0.1938813813813814
0.0019009451214969,0.10850840336134454,0.9101321585903084,0.19389957766306898
0.0019017412860201,0.10851980250026264,0.9101321585903084,0.19391777736061572
0.0019035002381812,0.10853120403446102,0.9101321585903084,0.1939359804749836
0.0019061581003275,0.10854260796469475,0.9101321585903084,0.1939541870071348
0.0019083540685162,0.10855401429171921,0.9101321585903084,0.19397239695803212
0.0019144673700878,0.10856542301629007,0.9101321585903084,0.1939906103286385
0.0019193384698048,0.10857683413916334,0.9101321585903084,0.19400882711991738
0.0019244004419983,0.10858824766109534,0.9101321585903084,0.19402704733283246
0.001926881336879,0.10859966358284273,0.9101321585903084,0.1940452709683479
0.0019271849692346,0.10861108190516244,0.9101321585903084,0.19406349802742814
0.0019295642580506,0.1085173501577287,0.9092511013215859,0.19389384687646782
0.0019298150054603,0.10852876222526028,0.9092511013215859,0.19391206313416007
0.0019304477973437,0.1085401766933109,0.9092511013215859,0.19393028281499577
0.0019324423606303,0.10855159356263806,0.9092511013215859,0.19394850591993987
0.001935374158207,0.10856301283399958,0.9092511013215859,0.1939667324499577
0.0019372284993169,0.1085744345081536,0.9092511013215859,0.19398496240601504
0.0019384063839001,0.10858585858585859,0.9092511013215859,0.19400319578907793
